spark.executor.cores,spark.executor.memory,spark.executor.instances,hibench.default.map.parallelism,spark.memory.offHeap.enabled,MB.spark.memory.offHeap.size,spark.memory.fraction,spark.memory.storageFraction,Size.spark.shuffle.file.buffer,spark.speculation,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,MB.spark.broadcast.blockSize,spark.io.compression.codec,Size.spark.io.compression.3.blockSize,Size.spark.io.compression.1.blockSize,spark.kryo.referenceTracking,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,Time.spark.network.timeout,Time.spark.locality.wait,spark.shuffle.compress,spark.shuffle.spill.compress,spark.broadcast.compress,spark.rdd.compress,spark.serializerss,exec_time,App,App_id,input_size
11,21,23,19,TRUE,729,0.94921875,0.58984375,103,TRUE,93,416,373,1.03125,0.6015625,103,lzf,71,107,TRUE,1820,24,376,1371093,6,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,183015,bayes,application_1562143184407_0952,bigdata_q
8,31,33,8,FALSE,976,0.82421875,0.96484375,71,TRUE,125,641,126,2.03125,0.3515625,71,lz4,103,12,FALSE,1436,56,264,1346093,4,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,222070,bayes,application_1562143184407_0961,bigdata_q
15,12,13,29,TRUE,481,0.57421875,0.71484375,8,FALSE,62,191,621,4.03125,0.8515625,8,snappy,40,75,TRUE,668,119,489,1396093,8,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,166689,bayes,application_1562143184407_0970,bigdata_q
4,34,34,21,TRUE,713,0.64453125,0.78515625,10,FALSE,56,655,141,2.46875,0.9609375,6,snappy,65,62,TRUE,1940,62,102,1335156,6,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,367555,bayes,application_1562143184407_0975,bigdata_q
11,15,14,42,FALSE,218,0.89453125,0.53515625,73,TRUE,119,205,636,4.46875,0.4609375,69,lz4,2,125,FALSE,1172,125,327,1385156,1,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,181025,bayes,application_1562143184407_1001,bigdata_q
7,24,44,31,TRUE,466,0.76953125,0.91015625,105,TRUE,87,880,883,3.46875,0.7109375,101,snappy,34,30,TRUE,788,93,215,1310156,8,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,186195,bayes,application_1562143184407_1007,bigdata_q
14,5,24,10,FALSE,961,0.51953125,0.66015625,42,FALSE,24,430,388,1.46875,0.2109375,38,lzf,97,93,FALSE,1556,30,440,1360156,4,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,182452,bayes,application_1562143184407_1011,bigdata_q
6,39,29,37,TRUE,95,0.83203125,0.72265625,26,TRUE,103,317,17,1.96875,0.5859375,54,lz4,50,77,FALSE,980,14,383,1347656,9,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,274778,bayes,application_1562143184407_1013,bigdata_q
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,24,28,29,0,505,0.75,0.75,65,0,65,550,505,3,0.5,65,1,65,65,0,1280,65,275,1350000,5,0,0,0,0,2,299649,bayes,application_1553532027865_0001,bigdata_half
6,14,18,39,0,752,0.875,0.625,96,1,96,325,752,4,0.25,96,3,96,33,0,1664,96,162,1325000,3,1,0,0,1,2,303982,bayes,application_1553532027865_0040,bigdata_half
12,33,38,18,1,257,0.625,0.875,33,0,33,775,257,2,0.75,33,2,33,96,1,896,33,387,1375000,7,0,1,1,0,1,722369,bayes,application_1553532027865_0055,bigdata_half
7,9,13,44,0,628,0.9375,0.9375,17,1,80,662,133,2.5,0.375,49,1,112,112,1,1472,49,331,1312500,4,0,1,1,0,2,299729,bayes,application_1553532027865_0090,bigdata_half
14,28,33,23,1,133,0.6875,0.6875,80,0,17,212,628,4.5,0.875,112,3,49,49,0,704,112,106,1362500,8,1,0,0,1,1,709240,bayes,application_1553532027865_0126,bigdata_half
4,19,23,13,0,381,0.5625,0.8125,112,0,49,887,876,3.5,0.125,80,2,17,80,1,1088,80,443,1337500,2,1,1,1,1,1,898098,bayes,application_1553532027865_0168,bigdata_half
11,38,43,34,1,876,0.8125,0.5625,49,1,112,437,381,1.5,0.625,17,1,80,17,0,1856,17,218,1387500,6,0,0,0,0,2,355144,bayes,application_1553532027865_0226,bigdata_half
7,26,15,10,0,814,0.96875,0.90625,88,0,25,268,71,1.25,0.0625,25,2,72,25,1,992,88,471,1368750,7,0,0,0,1,2,513668,bayes,application_1553532027865_0241,bigdata_half
13,7,35,31,1,319,0.71875,0.65625,25,1,88,718,566,3.25,0.5625,88,3,9,88,0,1760,25,246,1318750,2,1,1,1,0,1,318624,bayes,application_1553532027865_0264,bigdata_half
3,35,25,42,0,71,0.59375,0.78125,57,1,120,493,814,4.25,0.3125,120,1,41,57,1,1376,57,359,1393750,9,1,0,0,0,1,3061993,bayes,application_1553532027865_0301,bigdata_half
10,16,45,21,1,566,0.84375,0.53125,120,0,57,943,319,2.25,0.8125,57,3,104,120,0,608,120,134,1343750,4,0,1,1,1,2,298301,bayes,application_1553532027865_0482,bigdata_half
5,31,10,47,0,443,0.53125,0.59375,72,1,72,606,195,2.75,0.4375,41,1,57,104,0,1952,104,190,1356250,8,0,1,1,1,1,1837602,bayes,application_1553532027865_0489,bigdata_half
11,12,30,26,1,938,0.78125,0.84375,9,0,9,156,690,4.75,0.9375,104,2,120,41,1,1184,41,415,1306250,3,1,0,0,0,2,308145,bayes,application_1553532027865_0598,bigdata_half
8,40,20,15,0,690,0.90625,0.71875,41,0,41,831,938,3.75,0.1875,72,3,88,72,0,800,9,78,1381250,6,1,1,1,0,2,378974,bayes,application_1553532027865_0638,bigdata_half
15,21,40,36,1,195,0.65625,0.96875,104,1,104,381,443,1.75,0.6875,9,2,25,9,1,1568,72,303,1331250,1,0,0,0,1,1,297828,bayes,application_1553532027865_0656,bigdata_half
9,37,39,25,0,845,0.671875,0.734375,68,1,13,803,535,2.375,0.53125,13,1,37,45,1,1808,21,429,1340625,4,1,1,0,0,2,485752,bayes,application_1553532027865_0668,bigdata_half
15,18,19,46,1,350,0.921875,0.984375,5,0,76,353,40,4.375,0.03125,76,2,100,108,0,1040,84,204,1390625,9,0,0,1,1,1,328955,bayes,application_1553532027865_0704,bigdata_half
5,27,29,35,0,102,0.796875,0.609375,37,0,108,578,288,3.375,0.78125,108,3,68,13,1,656,116,317,1315625,2,0,1,0,1,1,1271065,bayes,application_1553532027865_0717,bigdata_half
12,8,9,14,1,597,0.546875,0.859375,100,1,45,128,783,1.375,0.28125,45,1,5,76,0,1424,53,92,1365625,6,1,0,1,0,2,778915,bayes,application_1553532027865_0787,bigdata_half
4,41,44,30,0,474,0.859375,0.796875,84,0,92,465,659,1.875,0.90625,61,2,84,92,0,1232,37,260,1328125,1,1,0,1,0,1,654124,bayes,application_1553532027865_0819,bigdata_half
10,22,24,9,1,969,0.609375,0.546875,21,1,29,915,164,3.875,0.40625,124,3,21,29,1,2000,100,485,1378125,5,0,1,0,1,2,375900,bayes,application_1553532027865_0873,bigdata_half
7,32,34,19,0,721,0.734375,0.921875,53,1,61,240,412,4.875,0.65625,92,1,53,124,0,1616,68,148,1303125,3,0,0,1,1,2,840131,bayes,application_1553532027865_0911,bigdata_half
13,13,14,40,1,226,0.984375,0.671875,116,0,124,690,907,2.875,0.15625,29,3,116,61,1,848,5,373,1353125,8,1,1,0,0,1,313072,bayes,application_1553532027865_0949,bigdata_half
5,15,46,27,0,40,0.828125,0.828125,29,1,21,971,597,2.125,0.59375,21,2,108,53,0,1328,76,120,1384375,8,1,1,0,1,1,314017,bayes,application_1553532027865_0959,bigdata_half
11,34,26,48,1,535,0.578125,0.578125,92,0,84,521,102,4.125,0.09375,84,3,45,116,1,560,13,345,1334375,4,0,0,1,0,2,887710,bayes,application_1553532027865_0997,bigdata_half
8,6,36,38,0,783,0.703125,0.953125,124,0,116,746,350,3.125,0.84375,116,2,13,21,0,944,45,232,1359375,6,0,1,0,0,2,319144,bayes,application_1553532027865_1046,bigdata_half
14,25,16,17,1,288,0.953125,0.703125,61,1,53,296,845,1.125,0.34375,53,1,76,84,1,1712,108,457,1309375,1,1,0,1,1,1,298951,bayes,application_1553532027865_1058,bigdata_half
6,20,41,32,0,659,0.640625,0.640625,13,0,68,409,721,1.625,0.96875,37,3,29,68,1,752,124,289,1396875,7,1,0,1,1,2,447986,bayes,application_1553532027865_1080,bigdata_half
13,39,21,11,1,164,0.890625,0.890625,76,1,5,859,226,3.625,0.46875,100,1,92,5,0,1520,61,64,1346875,2,0,1,0,0,1,330131,bayes,application_1553532027865_1106,bigdata_half
3,10,31,22,0,412,0.765625,0.515625,108,1,37,184,474,4.625,0.71875,68,1,124,100,1,1904,29,401,1371875,9,0,0,1,0,1,313131,bayes,application_1553532027865_1119,bigdata_half
9,29,11,43,1,907,0.515625,0.765625,45,0,100,634,969,2.625,0.21875,5,2,61,37,0,1136,92,176,1321875,5,1,1,0,1,2,1117186,bayes,application_1553532027865_1155,bigdata_half
6,18,31,9,1,149,0.6953125,0.7265625,35,0,110,198,272,4.8125,0.078125,7,1,90,82,0,1448,23,352,1357812,2,1,1,0,1,2,449318,bayes,application_1553532027865_1203,bigdata_half
12,37,11,30,0,644,0.9453125,0.9765625,98,1,47,648,767,2.8125,0.578125,70,3,27,19,1,680,86,127,1307812,7,0,0,1,0,1,349281,bayes,application_1553532027865_1222,bigdata_half
3,9,41,41,1,891,0.8203125,0.6015625,66,1,15,423,520,1.8125,0.328125,102,2,59,114,0,1064,118,464,1382812,5,0,1,0,0,1,312852,bayes,application_1553532027865_1260,bigdata_half
9,28,21,20,0,396,0.5703125,0.8515625,3,0,78,873,25,3.8125,0.828125,39,1,122,51,1,1832,55,239,1332812,9,1,0,1,1,2,1059954,bayes,application_1553532027865_1270,bigdata_half
4,23,36,46,1,520,0.7578125,0.7890625,51,1,63,760,396,3.3125,0.453125,55,3,43,35,1,872,39,71,1370312,3,1,0,1,1,1,390870,bayes,application_1553532027865_1326,bigdata_half
11,42,16,25,0,25,0.5078125,0.5390625,114,0,126,310,891,1.3125,0.953125,118,1,106,98,0,1640,102,296,1320312,8,0,1,0,0,2,711077,bayes,application_1553532027865_1342,bigdata_half
8,13,46,15,1,272,0.6328125,0.9140625,82,0,94,985,644,2.3125,0.203125,86,3,74,3,1,2024,70,183,1395312,1,0,0,1,0,2,390044,bayes,application_1553532027865_1406,bigdata_half
14,32,26,36,0,767,0.8828125,0.6640625,19,1,31,535,149,4.3125,0.703125,23,2,11,66,0,1256,7,408,1345312,6,1,1,0,1,1,324826,bayes,application_1553532027865_1421,bigdata_half
4,35,33,12,1,953,0.7890625,0.8203125,122,0,118,254,334,4.5625,0.015625,31,1,19,74,1,1736,78,211,1314062,5,1,1,0,0,1,761474,bayes,application_1553532027865_1447,bigdata_half
10,16,13,33,0,458,0.5390625,0.5703125,59,1,55,704,829,2.5625,0.515625,94,2,82,11,0,968,15,436,1364062,1,0,0,1,1,2,395116,bayes,application_1553532027865_1520,bigdata_half
7,25,43,44,1,211,0.6640625,0.9453125,27,1,23,479,582,1.5625,0.265625,126,3,114,106,1,584,47,99,1339062,7,0,1,0,1,2,319677,bayes,application_1553532027865_1540,bigdata_half
13,6,23,23,0,706,0.9140625,0.6953125,90,0,86,929,87,3.5625,0.765625,63,2,51,43,0,1352,110,324,1389062,3,1,0,1,0,1,309262,bayes,application_1553532027865_1552,bigdata_half
8,40,28,49,1,334,0.7265625,0.6328125,106,1,39,592,458,3.0625,0.390625,47,2,98,59,0,1160,126,492,1301562,9,1,0,1,0,2,382715,bayes,application_1553532027865_1587,bigdata_half
15,21,8,28,0,829,0.9765625,0.8828125,43,0,102,142,953,1.0625,0.890625,110,3,35,122,1,1928,63,267,1351562,4,0,1,0,1,1,303901,bayes,application_1553532027865_1606,bigdata_half
5,30,38,17,1,582,0.8515625,0.5078125,11,0,70,817,706,2.0625,0.140625,78,1,3,27,0,1544,31,380,1326562,6,0,0,1,1,1,792501,bayes,application_1553532027865_1630,bigdata_half
12,11,18,38,0,87,0.6015625,0.7578125,74,1,7,367,211,4.0625,0.640625,15,3,66,90,1,776,94,155,1376562,2,1,1,0,0,2,310246,bayes,application_1553532027865_1692,bigdata_half
6,24,22,24,1,984,0.6171875,0.5234375,102,1,98,845,798,3.6875,0.609375,11,2,126,126,1,920,3,253,1398437,4,0,0,0,1,1,323525,bayes,application_1553532027865_1710,bigdata_half
12,5,42,45,0,489,0.8671875,0.7734375,39,0,35,395,303,1.6875,0.109375,74,3,63,63,0,1688,66,478,1348437,8,1,1,1,0,2,325890,bayes,application_1553532027865_1726,bigdata_half
9,34,12,34,1,242,0.9921875,0.6484375,7,0,3,620,56,2.6875,0.859375,106,1,31,94,1,1304,98,141,1373437,1,1,0,0,0,2,372317,bayes,application_1553532027865_1735,bigdata_half
15,15,32,13,0,737,0.7421875,0.8984375,70,1,66,170,551,4.6875,0.359375,43,3,94,31,0,536,35,366,1323437,6,0,1,1,1,1,299920,bayes,application_1553532027865_1771,bigdata_half
7,29,27,29,1,365,0.9296875,0.9609375,118,0,51,507,922,4.1875,0.984375,59,1,15,15,0,1880,51,422,1385937,3,0,1,1,1,2,474917,bayes,application_1553532027865_1776,bigdata_half
14,10,47,8,0,860,0.6796875,0.7109375,55,1,114,957,427,2.1875,0.484375,122,2,78,78,1,1112,114,197,1335937,7,1,0,0,0,1,320371,bayes,application_1553532027865_1793,bigdata_half
4,38,17,19,1,613,0.5546875,0.8359375,23,1,82,282,180,1.1875,0.734375,90,3,110,47,0,728,82,310,1360937,5,1,1,1,0,1,2092768,bayes,application_1553532027865_1829,bigdata_half
10,19,37,40,0,118,0.8046875,0.5859375,86,0,19,732,675,3.1875,0.234375,27,2,47,110,1,1496,19,85,1310937,9,0,0,0,1,2,303662,bayes,application_1553532027865_1942,bigdata_half
8,7,24,27,1,180,0.8984375,0.9296875,63,1,122,901,860,3.9375,0.546875,19,3,55,102,0,632,90,282,1329687,9,0,0,0,0,2,310594,bayes,application_1553532027865_1953,bigdata_half
14,26,44,48,0,675,0.6484375,0.6796875,126,0,59,451,365,1.9375,0.046875,82,1,118,39,1,1400,27,57,1379687,4,1,1,1,1,1,872884,bayes,application_1553532027865_1986,bigdata_half
5,17,14,37,1,922,0.5234375,0.8046875,94,0,27,676,118,2.9375,0.796875,114,1,86,70,0,1784,59,394,1304687,7,1,0,0,1,1,965973,bayes,application_1553532027865_2022,bigdata_half
11,36,34,16,0,427,0.7734375,0.5546875,31,1,90,226,613,4.9375,0.296875,51,2,23,7,1,1016,122,169,1354687,2,0,1,1,0,2,405167,bayes,application_1553532027865_2094,bigdata_half
3,12,19,32,1,551,0.5859375,0.6171875,47,0,43,339,984,4.4375,0.921875,35,2,70,23,1,1592,106,113,1342187,5,0,1,1,0,1,441086,bayes,application_1553532027865_2114,bigdata_half
10,31,39,11,0,56,0.8359375,0.8671875,110,1,106,789,489,2.4375,0.421875,98,3,7,86,0,824,43,338,1392187,1,1,0,0,1,2,429470,bayes,application_1553532027865_2154,bigdata_half
6,22,9,21,1,303,0.9609375,0.7421875,78,1,74,114,242,1.4375,0.671875,66,2,39,55,1,1208,11,225,1317187,8,1,1,1,1,2,336641,bayes,application_1553532027865_2170,bigdata_half
13,41,29,42,0,798,0.7109375,0.9921875,15,0,11,564,737,3.4375,0.171875,3,1,102,118,0,1976,74,450,1367187,3,0,0,0,0,1,332716,bayes,application_1553532027865_2188,bigdata_half
8,27,17,23,0,574,0.58984375,0.94921875,44,0,89,557,404,3.65625,0.8828125,4,2,28,111,1,1196,44,362,1380468,7,1,1,1,0,2,1086780,bayes,application_1553532027865_2224,bigdata_half
14,8,37,44,1,79,0.83984375,0.69921875,107,1,26,107,899,1.65625,0.3828125,67,1,91,48,0,1964,107,137,1330468,2,0,0,0,1,1,315614,bayes,application_1553532027865_2285,bigdata_half
4,37,27,33,0,327,0.96484375,0.82421875,75,1,58,782,651,2.65625,0.6328125,99,2,123,79,1,1580,75,475,1355468,9,0,1,1,1,1,677620,bayes,application_1553532027865_2298,bigdata_half
11,18,47,12,1,822,0.71484375,0.57421875,12,0,121,332,156,4.65625,0.1328125,36,3,60,16,0,812,12,250,1305468,4,1,0,0,0,2,382889,bayes,application_1553532027865_2346,bigdata_half
3,32,12,39,0,203,0.90234375,0.51171875,60,1,10,219,280,4.15625,0.5078125,52,3,107,32,0,1772,28,81,1392968,8,1,0,0,0,1,877188,bayes,application_1553532027865_2359,bigdata_half
9,13,32,18,1,698,0.65234375,0.76171875,123,0,73,669,775,2.15625,0.0078125,115,2,44,95,1,1004,91,306,1342968,3,0,1,1,1,2,403683,bayes,application_1553532027865_2433,bigdata_half
6,42,22,28,0,945,0.52734375,0.63671875,91,0,105,444,528,1.15625,0.7578125,83,3,12,64,0,620,123,194,1367968,5,0,0,0,1,2,1228344,bayes,application_1553532027865_2463,bigdata_half
13,23,42,49,1,450,0.77734375,0.88671875,28,1,42,894,33,3.15625,0.2578125,20,1,75,127,1,1388,60,419,1317968,1,1,1,1,0,1,312853,bayes,application_1553532027865_2544,bigdata_half
5,6,10,20,0,265,0.93359375,0.60546875,115,0,65,725,466,3.90625,0.9453125,28,3,83,119,0,716,115,166,1349218,2,1,1,1,1,1,685200,bayes,application_1553532027865_2573,bigdata_half
12,25,30,41,1,760,0.68359375,0.85546875,52,1,2,275,961,1.90625,0.4453125,91,2,20,56,1,1484,52,391,1399218,6,0,0,0,0,2,300132,bayes,application_1553532027865_2606,bigdata_half
8,15,20,31,0,512,0.55859375,0.73046875,20,1,34,950,713,2.90625,0.6953125,123,1,52,87,0,1868,20,53,1324218,4,0,1,1,0,2,437239,bayes,application_1553532027865_2613,bigdata_half
15,34,40,10,1,17,0.80859375,0.98046875,83,0,97,500,218,4.90625,0.1953125,60,2,115,24,1,1100,83,278,1374218,8,1,0,0,1,1,435030,bayes,application_1553532027865_2632,bigdata_half
7,11,15,36,0,883,0.62109375,0.91796875,99,1,18,163,342,4.40625,0.5703125,44,1,36,8,1,1292,67,447,1336718,5,1,0,0,1,2,377445,bayes,application_1553532027865_2672,bigdata_half
13,30,35,15,1,388,0.87109375,0.66796875,36,0,81,613,837,2.40625,0.0703125,107,3,99,71,0,524,4,222,1386718,9,0,1,1,0,1,472993,bayes,application_1553532027865_2694,bigdata_half
4,20,25,26,0,141,0.99609375,0.79296875,4,0,113,388,590,1.40625,0.8203125,75,2,67,40,1,908,36,334,1311718,3,0,0,0,0,1,395862,bayes,application_1553532027865_2737,bigdata_half
10,39,45,47,1,636,0.74609375,0.54296875,67,1,50,838,95,3.40625,0.3203125,12,1,4,103,0,1676,99,109,1361718,7,1,1,1,1,2,406333,bayes,application_1553532027865_2753,bigdata_half
4,14,46,16,0,296,0.73046875,0.80859375,111,1,85,360,930,4.78125,0.4140625,16,1,64,67,0,1532,64,236,1364843,7,0,0,1,0,1,330576,bayes,application_1553532027865_2765,bigdata_half
11,33,26,37,1,791,0.98046875,0.55859375,48,0,22,810,435,2.78125,0.9140625,79,3,127,4,1,764,127,461,1314843,3,1,1,0,1,2,357404,bayes,application_1553532027865_2775,bigdata_half
7,5,36,48,0,543,0.85546875,0.93359375,16,0,54,135,187,1.78125,0.1640625,111,2,95,99,0,1148,95,123,1389843,5,1,0,1,1,2,321374,bayes,application_1553532027865_2818,bigdata_half
14,24,16,27,1,48,0.60546875,0.68359375,79,1,117,585,682,3.78125,0.6640625,48,3,32,36,1,1916,32,348,1339843,1,0,1,0,0,1,327772,bayes,application_1553532027865_2831,bigdata_half
9,19,41,43,0,914,0.79296875,0.74609375,127,0,6,922,806,3.28125,0.0390625,64,3,79,52,1,572,16,405,1352343,6,0,1,0,0,2,301653,bayes,application_1553532027865_2843,bigdata_half
15,38,21,22,1,419,0.54296875,0.99609375,64,1,69,472,311,1.28125,0.5390625,127,1,16,115,0,1340,79,180,1302343,2,1,0,1,1,1,536939,bayes,application_1553532027865_2865,bigdata_half
6,10,31,11,0,172,0.66796875,0.62109375,32,1,101,697,64,2.28125,0.2890625,95,1,48,20,1,1724,111,292,1377343,9,1,1,0,1,1,310129,bayes,application_1553532027865_2907,bigdata_half
12,29,11,32,1,667,0.91796875,0.87109375,95,0,38,247,559,4.28125,0.7890625,32,2,111,83,0,956,48,67,1327343,4,0,0,1,0,2,413482,bayes,application_1553532027865_2918,bigdata_half
6,36,38,14,0,605,0.76171875,0.65234375,56,1,77,528,992,4.53125,0.4765625,24,1,119,91,1,2012,103,320,1308593,5,0,0,1,1,2,546581,bayes,application_1553532027865_2940,bigdata_half
13,17,18,35,1,110,0.51171875,0.90234375,119,0,14,978,497,2.53125,0.9765625,87,2,56,28,0,1244,40,95,1358593,9,1,1,0,0,1,598501,bayes,application_1553532027865_2992,bigdata_half
3,26,28,45,0,358,0.63671875,0.52734375,87,0,46,303,249,1.53125,0.2265625,119,3,24,123,1,860,8,433,1333593,2,1,0,1,0,1,2837001,bayes,application_1553532027865_3033,bigdata_half
10,7,8,24,1,853,0.88671875,0.77734375,24,1,109,753,744,3.53125,0.7265625,56,1,87,60,0,1628,71,208,1383593,7,0,1,0,1,2,755425,bayes,application_1553532027865_3201,bigdata_half
5,40,43,40,0,234,0.69921875,0.83984375,40,0,30,866,868,3.03125,0.1015625,40,2,8,44,0,1052,87,151,1321093,1,0,1,0,1,1,613923,bayes,application_1553532027865_3269,bigdata_half
11,21,23,19,1,729,0.94921875,0.58984375,103,1,93,416,373,1.03125,0.6015625,103,1,71,107,1,1820,24,376,1371093,6,1,0,1,0,2,303318,bayes,application_1553532027865_3307,bigdata_half
8,31,33,8,0,976,0.82421875,0.96484375,71,1,125,641,126,2.03125,0.3515625,71,2,103,12,0,1436,56,264,1346093,4,1,1,0,0,2,465248,bayes,application_1553532027865_3338,bigdata_half
15,12,13,29,1,481,0.57421875,0.71484375,8,0,62,191,621,4.03125,0.8515625,8,3,40,75,1,668,119,489,1396093,8,0,0,1,1,1,350722,bayes,application_1553532027865_3355,bigdata_half
4,34,34,21,1,713,0.64453125,0.78515625,10,0,56,655,141,2.46875,0.9609375,6,3,65,62,1,1940,62,102,1335156,6,0,0,1,1,1,2105496,bayes,application_1553532027865_3385,bigdata_half
11,15,14,42,0,218,0.89453125,0.53515625,73,1,119,205,636,4.46875,0.4609375,69,2,2,125,0,1172,125,327,1385156,1,1,1,0,0,2,296591,bayes,application_1553532027865_3521,bigdata_half
7,24,44,31,1,466,0.76953125,0.91015625,105,1,87,880,883,3.46875,0.7109375,101,3,34,30,1,788,93,215,1310156,8,1,0,1,0,2,323324,bayes,application_1553532027865_3533,bigdata_half
14,5,24,10,0,961,0.51953125,0.66015625,42,0,24,430,388,1.46875,0.2109375,38,1,97,93,0,1556,30,440,1360156,4,0,1,0,1,1,395847,bayes,application_1553532027865_3540,bigdata_half
6,39,29,37,1,95,0.83203125,0.72265625,26,1,103,317,17,1.96875,0.5859375,54,2,50,77,0,980,14,383,1347656,9,0,1,0,1,2,506014,bayes,application_1553532027865_3572,bigdata_half
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,24,28,29,0,505,0.75,0.75,65,0,65,550,505,3,0.5,65,1,65,65,0,1280,65,275,1350000,5,0,0,0,0,2,1574845,bayes,application_1552545431827_6488,bigdata
6,14,18,39,0,752,0.875,0.625,96,1,96,325,752,4,0.25,96,3,96,33,0,1664,96,162,1325000,3,1,0,0,1,2,1583083,bayes,application_1552545431827_6565,bigdata
12,33,38,18,1,257,0.625,0.875,33,0,33,775,257,2,0.75,33,2,33,96,1,896,33,387,1375000,7,0,1,1,0,1,2269667,bayes,application_1552545431827_6689,bigdata
7,9,13,44,0,628,0.9375,0.9375,17,1,80,662,133,2.5,0.375,49,1,112,112,1,1472,49,331,1312500,4,0,1,1,0,2,1341513,bayes,application_1552545431827_6808,bigdata
14,28,33,23,1,133,0.6875,0.6875,80,0,17,212,628,4.5,0.875,112,3,49,49,0,704,112,106,1362500,8,1,0,0,1,1,2393569,bayes,application_1552545431827_6913,bigdata
4,19,23,13,0,381,0.5625,0.8125,112,0,49,887,876,3.5,0.125,80,2,17,80,1,1088,80,443,1337500,2,1,1,1,1,1,2155335,bayes,application_1552545431827_7074,bigdata
11,38,43,34,1,876,0.8125,0.5625,49,1,112,437,381,1.5,0.625,17,1,80,17,0,1856,17,218,1387500,6,0,0,0,0,2,2852300,bayes,application_1552545431827_7240,bigdata
7,26,15,10,0,814,0.96875,0.90625,88,0,25,268,71,1.25,0.0625,25,2,72,25,1,992,88,471,1368750,7,0,0,0,1,2,4352697,bayes,application_1552545431827_7454,bigdata
13,7,35,31,1,319,0.71875,0.65625,25,1,88,718,566,3.25,0.5625,88,3,9,88,0,1760,25,246,1318750,2,1,1,1,0,1,1813123,bayes,application_1552545431827_7791,bigdata
3,35,25,42,0,71,0.59375,0.78125,57,1,120,493,814,4.25,0.3125,120,1,41,57,1,1376,57,359,1393750,9,1,0,0,0,1,6028085,bayes,application_1552545431827_7898,bigdata
10,16,45,21,1,566,0.84375,0.53125,120,0,57,943,319,2.25,0.8125,57,3,104,120,0,608,120,134,1343750,4,0,1,1,1,2,919049,bayes,application_1552545431827_8309,bigdata
5,31,10,47,0,443,0.53125,0.59375,72,1,72,606,195,2.75,0.4375,41,1,57,104,0,1952,104,190,1356250,8,0,1,1,1,1,4264476,bayes,application_1552545431827_8369,bigdata
11,12,30,26,1,938,0.78125,0.84375,9,0,9,156,690,4.75,0.9375,104,2,120,41,1,1184,41,415,1306250,3,1,0,0,0,2,1393868,bayes,application_1552545431827_8657,bigdata
8,40,20,15,0,690,0.90625,0.71875,41,0,41,831,938,3.75,0.1875,72,3,88,72,0,800,9,78,1381250,6,1,1,1,0,2,2346900,bayes,application_1552545431827_8740,bigdata
15,21,40,36,1,195,0.65625,0.96875,104,1,104,381,443,1.75,0.6875,9,2,25,9,1,1568,72,303,1331250,1,0,0,0,1,1,2140443,bayes,application_1552545431827_8893,bigdata
9,37,39,25,0,845,0.671875,0.734375,68,1,13,803,535,2.375,0.53125,13,1,37,45,1,1808,21,429,1340625,4,1,1,0,0,2,2336436,bayes,application_1552545431827_9052,bigdata
15,18,19,46,1,350,0.921875,0.984375,5,0,76,353,40,4.375,0.03125,76,2,100,108,0,1040,84,204,1390625,9,0,0,1,1,1,1621306,bayes,application_1552545431827_9226,bigdata
5,27,29,35,0,102,0.796875,0.609375,37,0,108,578,288,3.375,0.78125,108,3,68,13,1,656,116,317,1315625,2,0,1,0,1,1,3734382,bayes,application_1552545431827_9339,bigdata
12,8,9,14,1,597,0.546875,0.859375,100,1,45,128,783,1.375,0.28125,45,1,5,76,0,1424,53,92,1365625,6,1,0,1,0,2,1714856,bayes,application_1552545431827_9559,bigdata
4,41,44,30,0,474,0.859375,0.796875,84,0,92,465,659,1.875,0.90625,61,2,84,92,0,1232,37,260,1328125,1,1,0,1,0,1,4399996,bayes,application_1552545431827_9672,bigdata
10,22,24,9,1,969,0.609375,0.546875,21,1,29,915,164,3.875,0.40625,124,3,21,29,1,2000,100,485,1378125,5,0,1,0,1,2,1752467,bayes,application_1552545431827_10004,bigdata
7,32,34,19,0,721,0.734375,0.921875,53,1,61,240,412,4.875,0.65625,92,1,53,124,0,1616,68,148,1303125,3,0,0,1,1,2,2623834,bayes,application_1552545431827_10111,bigdata
